id,precision,recall,F1,F3
217442,0.8806449174880981,0.6692385673522949,0.7605236768722534,0.6856993436813354
31155115,0.8392854928970337,0.5984690189361572,0.6987094879150391,0.6161481142044067
10982558,0.8045459389686584,0.579732358455658,0.6738837361335754,0.5963974595069885
21468184,0.8511731624603271,0.6881383061408997,0.7610218524932861,0.7015764117240906
9047319,0.8092285990715027,0.6307465434074402,0.708926260471344,0.6449719667434692
18403403,0.7517443895339966,0.6214028000831604,0.6803874373435974,0.6323671340942383
29338378,0.7800381183624268,0.6383188962936401,0.7020983695983887,0.6501306295394897
23634656,0.737259566783905,0.6816596388816833,0.7083702683448792,0.6868394017219543
29528784,0.8406007885932922,0.6400375962257385,0.7267352938652039,0.6556817889213562
28918691,0.8404707908630371,0.6745440363883972,0.7484211325645447,0.6881291270256042
25346543,0.8394631147384644,0.6785287857055664,0.7504649758338928,0.6917912364006042
10565251,0.6603227853775024,0.6126964688301086,0.6356186866760254,0.61714768409729
24944317,0.8651604652404785,0.7273634672164917,0.7903003692626953,0.7391359210014343
36113780,0.8735970258712769,0.7026610970497131,0.7788605690002441,0.7166844010353088
15929228,0.8372913599014282,0.6562950015068054,0.7358264327049255,0.6707954406738281
19942462,0.8629764318466187,0.7304657101631165,0.7912111878395081,0.7418570518493652
30124552,0.7436142563819885,0.6398556232452393,0.6878440976142883,0.6489100456237793
16832677,0.8866477012634277,0.7055523991584778,0.7858012914657593,0.7202635407447815
26897905,0.8301217555999756,0.5838967561721802,0.6855714917182922,0.6017453670501709
6254810,0.7695714235305786,0.7488852739334106,0.7590874433517456,0.7509037256240845
29157519,0.7668198347091675,0.574198842048645,0.6566755175590515,0.5889940857887268
34272740,0.8853185772895813,0.5996425747871399,0.7150015234947205,0.6196370720863342
31539515,0.7890899777412415,0.6565200090408325,0.7167263031005859,0.6677381992340088
11312088,0.801777184009552,0.6752825975418091,0.7331134080886841,0.6861071586608887
7038978,0.6773556470870972,0.6493247747421265,0.6630440950393677,0.6520230174064636
27961175,0.6979784965515137,0.5820484757423401,0.6347637176513672,0.5918792486190796
27891661,0.845720112323761,0.685808002948761,0.7574155330657959,0.6990254521369934
21528510,0.7883111238479614,0.630130410194397,0.7004008293151855,0.6430333852767944
22944170,0.8610410690307617,0.6558606028556824,0.7445741295814514,0.6718708276748657
41204744,0.8921968340873718,0.7169020175933838,0.7950010895729065,0.7312697172164917
12081161,0.8518611192703247,0.6543809175491333,0.7401754260063171,0.6699109673500061
1163589,0.8377730250358582,0.5241115093231201,0.6448218822479248,0.5444974303245544
20258251,0.7721951007843018,0.6104717254638672,0.6818754076957703,0.6235305666923523
2304938,0.7320736050605774,0.6450060606002808,0.6857873201370239,0.6527696251869202
16195955,0.6300818920135498,0.603443443775177,0.6164750456809998,0.6060054898262024
1387283,0.8425340056419373,0.6844092607498169,0.755284309387207,0.697499692440033
17229418,0.8250149488449097,0.7269256711006165,0.7728704214096069,0.7356723546981812
12836840,0.7457629442214966,0.6171743273735046,0.6754027009010315,0.6280027031898499
17715961,0.7538086771965027,0.6733224391937256,0.7112959623336792,0.6805892586708069
11957442,0.7741109132766724,0.671748161315918,0.7193060517311096,0.6807498931884766
13103886,0.6749389171600342,0.5109270215034485,0.5815910696983337,0.5236518383026123
42616543,0.7569140195846558,0.7492195963859558,0.7530471682548523,0.7499820590019226
25083527,0.8052678108215332,0.6232030391693115,0.7026329636573792,0.637619137763977
10507258,0.8052068948745728,0.6228494644165039,0.7023849487304688,0.6372821927070618
29077828,0.8399887084960938,0.6313089728355408,0.720849871635437,0.6473922729492188
4797661,0.904684841632843,0.7174361348152161,0.8002529740333557,0.7325992584228516
8374477,0.8642054796218872,0.7519010305404663,0.804151177406311,0.7618007063865662
10319470,0.7944679260253906,0.6048104166984558,0.6867861151695251,0.6196017265319824
4036315,0.8474887013435364,0.6759196519851685,0.7520428895950317,0.6898859739303589
